RUSS 451,Intro Bus & Prof Russian,0010
RUSS 480,Russian Minor Thesis Course,0000
SCRP 220,Playwriting I,1000
SCRP 225,Playwriting II,0100
SCRP 241,Writing TV Comedy,0100
SCRP 242,Writing TV Drama,0010
SCRP 250,Creating Stand-up Comedy,0100
SCRP 270,Screenwriting I,1110
SCRP 275,Screenwriting II,1110
SCRP 280,Writing the Short Film,1110
SCRP 310,Literature for Screenwriters,0101
SCRP 350,Writing the TV Comedy Series,0010
SCRP 353,Writing the TV Drama Series,0010
SCRP 370,Screenplay Story Development,1010
SCRP 380,Screenwriting Workshop I,1111
SCRP 381,Screenwriting Workshop II,1111
SCRP 382,Playwriting Workshop I,0011
SCRP 383,Playwriting Workshop II,0011
SCRP 495,SCRP Senior Proj I,1011
SCRP 496,SCRP Senior Proj II,1101
SE 101,Foundations of SE I,1000
SE 102,Foundations of SE II,0100
SE 103,Foundations of SE III,0010
SE 310,Software Architecture I,1000
SE 311,Software Architecture II,0100
SE 320,Software Verif and Validation,1000
SMT 101,Principles of Coaching,1001
SMT 102,Principles of Coaching II,0100
SMT 110,The Business of Sport,1001
SMT 152,Leadership in Sports & Society,1001
SMT 200,Intro to Facility/Event Mgmt,0100
SMT 201,"Sports Mktg., Promo. and P.R.",1000
SMT 203,Sports Conditioning,0010
SMT 205,Sports Information,1000
SMT 210,Prevnt/Care Athletic Injuries,0011
SMT 215,Sports Ticket Sales & Oper,0100
SMT 220,"Recreation, Wellness & Society",0000
SMT 225,Sports Budgeting,0100
SMT 230,Sports and the Law,1000
SMT 235,Sports Admin and Governance,0000
SMT 240,Olympic Games,0000
SMT 245,NCAA Compliance,0000
SMT 250,Technology and Sport,1000
SMT 254,Women & Minority Opps in Sport,0000
SMT 255,Legal Foundations of Title IX,0000
SMT 260,Sports Agents & Labor,0000
SMT 270,Sports Facility Management,0000
SMT 275,Sports Event Management,0000
SMT 300,Quant Analy/Stats for Sports,0100
SMT 305,Fundraising in Sports,0100
SMT 307,Corp Sponsorship in Sports,0010
SMT 309,Capital Campaigns in Athletics,0000
SMT 310,Sports Contracts,0000
SMT 315,Sports Publications & Graphics,0010
SMT 320,Economic Aspects of Sport Mgmt,0100
SMT 337,Risk Management in Sports,0000
SMT 340,International Aspects of Sport,0010
SMT 345,Fan Experience Management,0100
SMT 347,Sport Tourism,1000
SMT 401,Professional Portfolio,0000
SMT 475,Sports Industry Practicum,1111
SOC 101,Introduction to Sociology,1111
SOC 110,Sociology of the Future,0110
SOC 115,Social Problems,1111
SOC 120,Sociology of the Family,0110
SOC 125,Sociology of Aging,0111
SOC 137,Issues in Science and Religion,0000
SOC 150,Sex and Society,0001
SOC 204,Criminology,1111
SOC 210,Race and Ethnic Relations,1111
SOC 215,Industrial Sociology,0100
SOC 220,Wealth and Power,1111
SOC 225,Soc of Technology & Aging,0000
SOC 230,Women & Men-Changing Soc,1010
SOC 235,Sociology of Health,1001
SOC 240,Urban Sociology,1111
SOC 250,Research Methods I,1111
SOC 260,Classical Social Theory,1111
SOC 268,Sociology of Sport,0000
SOC 274,"Sex,Violence & Crime-Internet",0100
SOC 275,Issues in Domestic Violence,0010
SOC 276,Introduction to Computer Crime,1000
SOC 277,Intro-Correctional Practices,0010
SOC 310,Topics in Political Sociology,1111
SOC 311,Soc of Religion,0100
SOC 312,Topics in Soc of Sci and Tech,0000
SOC 320,Sociology of Deviant Behavior,1111
SOC 330,Dev Nations/Intnt'l Div Labor,0101
SOC 335,Sociology of Education I,0010
SOC 340,Globalization,1010
SOC 341,Environ Movements in America,0000
SOC 344,Social Movements,0000
SOC 345,Sociology of the Environment,0100
SOC 346,Environmental Justice,0000
SOC 347,Intro to Environ Policy Analy,0000
SOC 350,Research Methods II,0110
SOC 364,Cmptr-Assist Data Anlys I,1111
SOC 370,Practicum Appl/Commun Soc,1111
SOC 373,Environmental Crimes,1000
SOC 374,Restorative Justice,1000
SOC 376,Sentencing,0100
SOC 377,Intellectual Property Theft,0010
SOC 395,Seminar in Sociology,1000
SOC 435,Seminar - Organ of Amer States,0100
SOC 460,Contemporary Social Theory,0110
SOC 470,Social Change & Planning,0010
SPAN 101,Spanish I,1111
SPAN 102,Spanish II,1111
SPAN 103,Spanish III,1111
SPAN 201,Spanish IV,1111
SPAN 202,Spanish V,1111
SPAN 203,Spanish VI: Convrs & Comp,1111
SPAN 311,Intro Spanish Stylistics,1111
SPAN 312,Spanish Stylistics,1111
SPAN 332,St Spanish/Span Amer Lit,0001
SPAN 333,Adv Spanish/Span Am Lit,1000
SPAN 351,Intro Bus & Prof Spanish,0100
SPAN 371,Spec St Spanish Civil & Cult,0010
SPAN 411,Spec St Adv Spanish Stylistics,0100
SPAN 431,Spec St Adv Spanish Lit,0010
SPAN 451,Sp St Adv Bus/Prof Spanish,0000
SPAN 471,Spec St Spanish Civilization,1000
SPAN 480,Spanish Minor Thesis Course,0000
STAT 201,Intro to Business Statistics,1111
STAT 202,Business Statistics II,1110
STAT 205,Statistical Inference I,1010
STAT 206,Statistical Inference II,0101
STAT 261,Statistics I,1000
STAT 262,Statistics II,0100
STAT 263,Statistics III,0010
STAT 325,6-Sigma Quality Implementation,0010
STS 345,Stats for the Health Sciences,1111
STS 350,Adv Stats for Clinical Science,0110
TAX 341,Individual Income Taxes,1111
TAX 342,Business Income Taxes,0100
THTR 110,Voice and Articulation,0100
THTR 115,Theatrical Experience,1110
THTR 116,Philadelphia Theatre Let's Go!,0100
THTR 121,Dramatic Analysis,1000
THTR 131,Theatre Performance Practicum,1111
THTR 132,Theatre Production Practicum,1111
THTR 210,Acting: Fundamentals,1111
THTR 211,Acting: Scene Study,1010
THTR 212,Sketch Comedy,0010
THTR 221,Theatre History I,0010
THTR 222,Theatre History II,0100
THTR 240,Theatre Production I,1010
THTR 260,Production Design,0100
THTR 320,Play Direction,1010
THTR 360,Lighting Design,1100
TVIE 180,TV Industry Overview,0010
TVIE 280,Research Sales Prog,1000
TVIE 285,Media Law and Ethics,0100
TVIE 290,Intro to Money & the Media,0010
TVIE 365,Special Topics: TVIE,0000
TVIE 390,Practicum: Promotions,0100
TVIE 391,Practicum: Programming,1000
TVIE 392,Practicum: New Media Mngmt,0100
TVIE 480,TV Professions & Business,1000
TVIE 495,SrProject: TVIE I,1000
TVIE 496,SrProject: TVIE II,1000
TVIE 497,SrProject: TVIE III,1000
TVIT 270,Digital Content Delivery,0010
TVIT 275,Introduction to IT for TV,1000
TVIT 370,Monetizing TV Web Content,1000
TVIT 375,Web Streaming Poject,1000
TVPR 100,TV Studio: Basic Operations,1100
TVPR 200,TV Studio: Live Directing,1100
TVPR 201,TV Studio: Comedy,0010
TVPR 202,TV Studio: Drama,0010
TVPR 205,TV Studio: Adv Live Directing,0010
TVPR 212,TV Commercials and Promos,1000
TVPR 220,TV News Writing,0100
TVPR 221,TV News Production,0010
TVPR 230,TV Field: Drama,0010
TVPR 232,TV Field: Industrials,0010
TVPR 236,TV Field: Nonfiction,0010
TVPR 240,Producing for Television,1000
TVPR 242,TV On-Camera Performance,0000
TVPR 315,Episodic Webisode Production,0100
TVPR 340,Remote TV Production,1000
TVPR 347,Advanced TV Lighting,0000
TVPR 348,TV Directing Workshop,0000
TVPR 351,TV Comedy Series I,0100
TVPR 352,TV Comedy Series II,0010
TVPR 354,TV Drama Series I,1000
TVPR 355,TV Drama Series II,0100
TVPR 356,TV Magazine Show I,1000
TVPR 357,TV Magazine Show II,0100
TVPR 495,SrProject: TVPR I,1000
TVPR 496,SrProject: TVPR II,1100
TVPR 497,SrProject: TVPR III,1100
TVST 260,History of Television,0100
TVST 261,History of TV Journalism,0100
TVST 361,Art of TV Comedy,0110
TVST 362,Art of TV Drama,1000
TVST 363,Science Fiction Television,1110
VSCM 100,Computer Imaging I,1100
VSCM 140,Calligraphy,0100
VSCM 200,Computer Imaging II,1000
VSCM 230,Visual Communication I,1000
VSCM 231,Visual Communication II,0100
VSCM 232,Visual Communication III,0010
VSCM 240,Typography I,1010
VSCM 241,Production,0010
VSCM 242,Typography II,0100
VSCM 300,Computer Imaging III,0100
VSCM 330,Visual Communication IV,1010
VSCM 331,Visual Communication V,0101
VSCM 340,Typography III,1010
VSCM 350,Graphic Design 20th C & Beyond,0101
VSCM 360,Design on Site,0001
VSCM 430,Visual Communication VI,1000
VSCM 440,Book Design,1000
VSCM 450,Professional Portfolio,0110
VSCM 460,Professional Practice,0010
VSCM 477,Graphic Design Seminar,0010
VSCM 478,GDS: Adv Techniques,0111
VSCM 479,GDS: Adv Media,1111
VSCM 480,GDS: Design Perceptions,0011
VSCM 485,Annual Report Design,0100
VSCM 496,Senior Thesis Graphic Design,0110
VSST 101,Design I,1110
VSST 102,Design II,1110
VSST 103,Design III,1110
VSST 104,Accelerated Design I,0001
VSST 105,Accelerated Design II,0001
VSST 106,Accelerated Design III,0001
VSST 108,Design I for Media,1100
VSST 109,Design II for Media,0110
VSST 110,Introductory Drawing,1111
VSST 111,Figure Drawing I,1111
VSST 112,Figure Drawing II,0010
VSST 201,Multimedia: Performance,1111
VSST 202,Multimedia: Space,1111
VSST 203,Multimedia: Materials,1111
VSST 204,Materials Exploration,1000
VSST 301,Painting I,1111
VSST 302,Painting II,1110
VSST 303,Painting III,0110
VSST 311,Sculpture I,1111
VSST 312,Sculpture II,1111
VSST 313,Sculpture III,1010
VSST 321,Screenprint I,1111
VSST 322,Printmaking I,1100
VSST 323,Printmaking II,1100
VSST 324,Advanced Printmaking,0010
VSST 325,Screenprint II,1100
WMGD 210,Motion Graphics I,1010
WMGD 220,Web Graphics,0101
WMGD 320,Storyboarding,1000
WMGD 421,Motion Graphics II,1000
WMGD 496,Senior Thesis in WMGD,0110
WMST 101,Intro Women's Studies,1111
WMST 240,Women/Society Global Context,1010
WMST 250,African American Herstories,0100
WMST 275,Women's Health & Human Rights,0100
WMST 301,Seminar in Feminist Theory,0000
WMST 308,Queer Theory,0000
WMST 320,Masculinities,0000
WRIT 210,Writing & Peer Tutoring Wkshop,0000
WRIT 220,Creative Nonfiction Writing,0000
WRIT 225,Creative Writing,0000
WRIT 301,Writing Poetry,0000
WRIT 302,Writing Fiction,0100
WRIT 303,Writing Humor and Comedy,0000
WRIT 304,Special Topics in Writing,0000
WRIT 306,Writing About the Media,0000
WRIT 310,Literary Editing & Publication,0000
WRIT 312,Practice of Prof'l Writing,0000
WRIT 400,Writing in Cyberspace,0000
WRIT 405,Intern in Literary Publishing,1111
WRIT 302,Writing Fiction,0100
WRIT 303,Writing Humor and Comedy,0000
WRIT 304,Special Topics in Writing,0000
WRIT 306,Writing About the Media,0000
WRIT 310,Literary Editing & Publication,0000
WRIT 312,Practice of Prof'l Writing,0000
WRIT 400,Writing in Cyberspace,0000
WRIT 405,Intern in Literary Publishing,1111
